Id;Name;Name.NCBI;entrez;product;ctrl4;ctrl5;ctrl6;IP1;IP2;IP3;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
gene2676;SAOUHSC_02747;ABD31753.1;3921621;conserved hypothetical protein;1567;1896;105;3175;2046;2410;1491.061348;1.278551371;0.401959952;3.180792926;0.001468726;0.003769637
gene2677;SAOUHSC_02750;ABD31754.1;3921622;conserved hypothetical protein;3211;4416;750;8178;5895;6590;4179.376215;1.148582067;0.231087714;4.970329436;6.68E-07;3.54E-06
gene2678;SAOUHSC_02751;ABD31755.1;3921623;conserved hypothetical protein;15415;18502;5600;5225;4951;3585;9261.720554;-1.936162719;0.384094554;-5.040849186;4.63E-07;2.56E-06
gene2679;SAOUHSC_02752;ABD31756.1;3921624;conserved hypothetical protein;3098;3035;739;7816;5711;6351;3920.343157;1.273227423;0.290060716;4.389520368;1.14E-05;4.58E-05
gene268;SAOUHSC_00284;ABD29455.1;3918967;5'-nucleotidase lipoprotein e(P4) family;355;439;46;650;365;410;309.3587852;0.754068345;0.272682986;2.765366322;0.00568589;0.012555768
gene2680;SAOUHSC_02753;ABD31757.1;3921625;membrane protein putative;3593;3922;944;2486;2221;1684;2318.937383;-0.68276757;0.301852821;-2.26192211;0.023702216;0.044631289
gene2681;SAOUHSC_02754;ABD31758.1;3921626;ABC transporter ATP-binding protein putative;1537;1439;731;1003;1022;749;1199.276279;-1.056200686;0.50402086;-2.095549549;0.036122169;0.064396424
gene2682;SAOUHSC_02755;ABD31759.1;3921627;conserved hypothetical protein;6825;7231;3259;6482;5108;4903;5984.600698;-0.682540881;0.474817971;-1.437479039;0.150581925;0.217985262
gene2683;SAOUHSC_02756;ABD31760.1;3921628;conserved hypothetical protein;4080;3115;198;6035;3664;5886;3087.977522;1.267334297;0.477677884;2.653114871;0.007975272;0.016927804
gene2684;SAOUHSC_02757;ABD31761.1;3921629;conserved hypothetical protein;5379;6387;97;7056;5036;5919;3811.107797;0.951257759;0.671638787;1.416323441;0.156680828;0.225028212
gene2685;SAOUHSC_02758;ABD31762.1;NA;conserved hypothetical protein;75;95;7;186;109;130;81.04005405;1.289164764;0.35350358;3.646822376;0.000265503;0.000799139
gene2686;SAOUHSC_02759;ABD31763.1;3921631;conserved hypothetical protein;3622;5225;295;2720;1842;1898;2010.330776;-0.326513652;0.378396425;-0.862887782;0.388199169;0.481465515
gene2687;SAOUHSC_02760;ABD31764.1;3921632;glutamate synthase alpha subunit putative;2030;3135;736;1793;1239;1078;1597.275952;-0.865351582;0.347721361;-2.488635092;0.012823451;0.025854799
gene2688;SAOUHSC_02761;ABD31765.1;3921633;conserved hypothetical protein;855;1044;107;605;400;478;477.1129531;-0.407816156;0.257865235;-1.58150887;0.113761732;0.173013952
gene2689;SAOUHSC_02762;ABD31766.1;3921634;conserved hypothetical protein;885;1196;273;4925;3109;2937;1905.294258;1.916176261;0.315281381;6.077670231;1.22E-09;9.73E-09
gene269;SAOUHSC_A00283;ABD32041.1;NA;hypothetical protein;5;7;0;16;7;9;5.580217881;1.440238445;0.884905685;1.627561523;0.103617893;0.159807529
gene2690;SAOUHSC_02763;ABD31767.1;3921635;peptide ABC transporter ATP-binding protein putative;190;303;117;1722;1145;1194;691.0961479;2.138059865;0.489838354;4.36482739;1.27E-05;5.09E-05
gene2691;SAOUHSC_02764;ABD31768.1;3921419;peptide ABC transporter ATP-binding protein putative;161;276;63;1262;1001;754;503.8962467;2.291182808;0.360627012;6.353331098;2.11E-10;1.88E-09
gene2692;SAOUHSC_02765;ABD31769.1;3921420;nickel ABC transporter permease protein putative;119;143;25;766;675;521;317.2043517;2.659038697;0.259812124;10.23446732;1.39E-24;5.85E-23
gene2693;SAOUHSC_02766;ABD31770.1;3921421;peptide ABC transporter permease protein putative;541;985;133;2783;1565;1730;1078.612283;1.760081761;0.283295455;6.212883875;5.20E-10;4.37E-09
gene2694;SAOUHSC_02767;ABD31771.1;3921422;peptide ABC transporter peptide-binding protein putative;1408;2999;288;8629;5702;5554;3381.271512;2.087092951;0.295156291;7.071145066;1.54E-12;1.84E-11
gene2695;SAOUHSC_02768;ABD31772.1;3921423;conserved hypothetical protein;173;307;34;2812;1969;1581;944.9050467;3.584801138;0.278636616;12.86550631;7.04E-38;8.02E-36
gene2696;SAOUHSC_02769;ABD31773.1;3921424;conserved hypothetical protein;188;390;37;2842;1946;1502;944.0690318;3.343906066;0.318795234;10.48919718;9.68E-26;4.91E-24
gene2697;SAOUHSC_02770;ABD31774.1;3921425;conserved hypothetical protein;220;395;77;3094;2081;1535;1030.125547;3.015955721;0.347767867;8.672324295;4.23E-18;9.57E-17
gene2698;SAOUHSC_02771;ABD31775.1;3921426;conserved hypothetical protein;1522;1780;359;407;319;400;747.8055346;-1.889356966;0.281022681;-6.723147599;1.78E-11;1.89E-10
gene2699;SAOUHSC_02772;ABD31776.1;3921427;conserved hypothetical protein;7893;14032;7784;2742;3116;1881;8606.569334;-2.793805792;0.623705406;-4.479367609;7.49E-06;3.16E-05
gene27;SAOUHSC_00028;ABD29217.1;3919296;hypothetical protein;30;40;7;12;17;12;17.87771382;-1.002113326;0.519867983;-1.927630396;0.053901115;0.090585658
gene270;SAOUHSC_00285;ABD29456.1;3918968;conserved hypothetical protein;7248;10178;1270;3826;4546;3098;4287.690693;-0.722981797;0.264784928;-2.730449204;0.006324808;0.013766646
gene2700;SAOUHSC_02773;ABD31777.1;3921428;transporter putative;10884;17576;2039;3019;2604;2030;5378.955063;-2.021452076;0.229773956;-8.797568311;1.40E-18;3.36E-17
gene2701;SAOUHSC_02774;ABD31778.1;3921429;conserved hypothetical protein;11372;14877;1027;2851;3155;2289;4598.941756;-1.556443902;0.356712874;-4.363296132;1.28E-05;5.12E-05
gene2702;SAOUHSC_02775;ABD31779.1;3921430;conserved hypothetical protein;568;869;75;465;290;321;347.756949;-0.441436708;0.286038447;-1.543277532;0.122763453;0.184246191
gene2703;SAOUHSC_02776;ABD31780.1;3921431;conserved hypothetical protein;291;503;37;125;81;80;146.0086813;-1.463113603;0.339966134;-4.303703977;1.68E-05;6.57E-05
gene2704;SAOUHSC_A02635;ABD32076.1;NA;hypothetical protein;30;98;3;21;14;11;21.10140116;-1.325223456;0.649778076;-2.039501646;0.041399987;0.072192712
gene2705;SAOUHSC_02777;ABD31781.1;3921432;conserved hypothetical protein;863;1541;178;258;133;126;437.109689;-2.391263052;0.309481848;-7.726666584;1.10E-14;1.82E-13
gene2706;SAOUHSC_02778;ABD31782.1;3921433;conserved hypothetical protein;1940;4128;737;601;482;333;1311.519237;-2.515272517;0.364692639;-6.896965415;5.31E-12;6.01E-11
gene2707;SAOUHSC_02779;ABD31783.1;3921434;conserved hypothetical protein;3530;6095;721;913;1093;588;1840.91409;-2.024033732;0.321318419;-6.299152539;2.99E-10;2.61E-09
gene2708;SAOUHSC_02780;ABD31784.1;3921435;conserved hypothetical protein;2341;3376;3385;747;494;462;3119.592324;-3.622602264;0.735141433;-4.927762333;8.32E-07;4.33E-06
gene2709;SAOUHSC_02781;ABD31785.1;3921436;conserved hypothetical protein;9053;8340;470;2744;1867;1207;2954.374318;-1.454817354;0.467103332;-3.114551438;0.001842248;0.004619974
gene271;SAOUHSC_00287;ABD29457.1;3918969;ABC transporter ATP-binding protein putative;7000;10370;2821;3888;4082;2867;5228.310422;-1.287340635;0.392944518;-3.276138422;0.00105237;0.002798137
gene2710;SAOUHSC_02782;ABD31786.1;3921437;conserved hypothetical protein;148;216;12;196;151;140;113.4634113;0.493001574;0.37056996;1.330387317;0.183390691;0.258904505
gene2711;SAOUHSC_02783;ABD31787.1;3921438;conserved hypothetical protein;514;774;140;493;348;379;397.6313206;-0.412572164;0.273295132;-1.50962134;0.131140073;0.194787861
gene2712;SAOUHSC_02784;ABD31788.1;3921439;conserved hypothetical protein;139;235;28;169;98;111;109.3597478;-0.147237283;0.305279102;-0.48230384;0.62959012;0.707091855
gene2713;SAOUHSC_02785;ABD31789.1;3921440;conserved hypothetical protein;174;221;12;148;91;103;96.52055419;-0.125105349;0.401366221;-0.311698748;0.75526948;0.810677637
gene2714;SAOUHSC_02786;ABD31790.1;NA;conserved hypothetical protein;75;85;4;62;41;31;37.77515802;-0.199091604;0.474869973;-0.419254987;0.67502979;0.745010692
gene2715;SAOUHSC_02787;ABD31791.1;NA;conserved hypothetical protein;615;920;195;536;377;373;468.894252;-0.695033016;0.310393359;-2.239200665;0.025142863;0.047181668
gene2716;SAOUHSC_02788;ABD31792.1;3921443;conserved hypothetical protein;563;928;91;459;262;349;363.1306309;-0.549673366;0.290193668;-1.89416044;0.058203717;0.097082392
gene2717;SAOUHSC_02789;ABD31793.1;3921444;conserved hypothetical protein;410;542;96;283;198;175;254.5006886;-0.84258992;0.256373426;-3.286572773;0.001014146;0.002720297
gene2718;SAOUHSC_02790;ABD31794.1;3921445;conserved hypothetical protein;2031;2464;225;2549;1304;2009;1432.591645;0.374635327;0.323297658;1.158793816;0.246540239;0.333927769
gene2719;SAOUHSC_02791;ABD31795.1;3921446;pyrophosphohydrolase putative;260;444;40;171;111;134;157.2312779;-0.805599128;0.306345775;-2.629705365;0.00854589;0.017903181
gene272;SAOUHSC_00289;ABD29458.1;3918970;hypothetical protein;1;5;0;12;7;10;4.618520622;2.321946245;1.062612473;2.18512986;0.028879326;0.052922865
gene2720;SAOUHSC_02793;ABD31796.1;3921447;conserved hypothetical protein;1365;1762;226;1766;1055;1123;1020.525687;0.174184977;0.219227869;0.794538475;0.426882019;0.518167349
gene2721;SAOUHSC_02794;ABD31797.1;3921448;conserved hypothetical protein;425;731;29;284;148;145;216.6364024;-0.844471265;0.472975643;-1.785443452;0.074189416;0.120178947
gene2722;SAOUHSC_02795;ABD31798.1;3921449;conserved hypothetical protein;131;137;11;91;66;47;63.62982733;-0.414025768;0.384468827;-1.076877341;0.281535067;0.372295768
gene2723;SAOUHSC_02796;ABD31799.1;3921450;conserved hypothetical protein;48;68;6;18;11;24;23.64694066;-1.156100283;0.517736377;-2.232990252;0.025549587;0.047813728
gene2724;SAOUHSC_02797;ABD31800.1;3921451;conserved hypothetical protein;545;806;64;648;381;449;386.8342913;0.133875456;0.308065359;0.434568355;0.663875769;0.735072482
gene2725;SAOUHSC_02798;ABD31801.1;3921452;conserved hypothetical protein;852;1231;595;2285;1431;1713;1370.465865;0.285765183;0.544388224;0.524929032;0.599632527;0.681027228
gene2726;SAOUHSC_02799;ABD31802.1;3921453;staphylococcal accessory regulator T putative;18;7;0;21;8;20;9.567725905;1.050266313;0.872822264;1.203299178;0.228860567;0.312612337
gene2727;SAOUHSC_02800;ABD31803.1;3921454;conserved hypothetical protein;24;18;1;20;13;22;12.93940318;0.410348138;0.641255447;0.639913688;0.522228715;0.610123915
gene2728;SAOUHSC_02801;ABD31804.1;3921455;UTP-glucose-1-phosphate uridylyltransferase;1460;2019;556;1587;994;1133;1251.106018;-0.519192052;0.375312954;-1.383357664;0.166555225;0.238583819
gene2729;SAOUHSC_02802;ABD31805.1;3921456;fibronectin binding protein B putative;12785;6343;1332;11004;20752;13053;9456.939775;1.110117336;0.462437132;2.400580011;0.016369112;0.031967088
gene273;SAOUHSC_00290;ABD29459.1;3918971;conserved hypothetical protein;3996;6154;1208;4490;3353;3417;3433.376781;-0.251554445;0.288610145;-0.871606382;0.383423148;0.476622323
gene2730;SAOUHSC_02803;ABD31806.1;3921457;fibronectin-binding protein precursor putative;14776;13966;3267;8613;13248;9145;9697.88794;-0.24417441;0.360238826;-0.677812585;0.49789053;0.588689927
gene2731;SAOUHSC_02804;ABD31807.1;3921244;conserved hypothetical protein;15;20;0;14;13;5;8.014848624;0.018226905;0.826145435;0.022062587;0.982398031;0.987088142
gene2732;SAOUHSC_02805;ABD31808.1;3921245;conserved hypothetical protein;2;1;0;13;6;9;4.163316762;3.071505693;1.149993235;2.670890229;0.007565038;0.016182912
gene2733;SAOUHSC_02806;ABD31809.1;3921246;gluconate permease putative;2084;4021;1079;5626;6753;4316;3706.217012;0.79785769;0.449991876;1.773049099;0.076220571;0.122887144
gene2734;SAOUHSC_02808;ABD31810.1;3921247;gluconate kinase;2251;4084;1585;3328;3886;2468;3084.12248;-0.338155553;0.533075329;-0.634348533;0.52585339;0.613010172
gene2735;SAOUHSC_02809;ABD31811.1;3921248;gluconate operon transcriptional repressor putative;2705;3807;2091;1688;1560;1097;2696.458264;-1.790671234;0.577880488;-3.098687826;0.001943797;0.004834984
gene2736;SAOUHSC_02810;ABD31812.1;3921249;conserved hypothetical protein;3479;6268;1139;3661;2919;2421;3018.054045;-0.504234233;0.309319045;-1.63014286;0.103071307;0.159143959
gene2737;SAOUHSC_02811;ABD31813.1;3921250;conserved hypothetical protein;1899;3614;213;1004;792;736;1060.292696;-1.013050223;0.362937;-2.791256397;0.005250386;0.011688411
gene2738;SAOUHSC_02812;ABD31814.1;3921251;conserved hypothetical protein;34479;47009;14631;13127;11100;8901;22985.72315;-1.998195297;0.405051534;-4.933187829;8.09E-07;4.22E-06
gene2739;SAOUHSC_02813;ABD31815.1;NA;conserved hypothetical protein;2888;2116;131;4031;3186;3546;2134.078679;1.263981982;0.469152945;2.694178935;0.007056227;0.015213426
gene274;SAOUHSC_00291;ABD29460.1;3918972;pfkB family carbohydrate kinase family putative;486;1097;107;369;279;205;350.3244177;-0.994540863;0.331800293;-2.99740803;0.00272286;0.006517712
gene2740;SAOUHSC_02814;ABD31816.1;NA;conserved hypothetical protein;4448;2328;193;6830;5320;5643;3355.619744;1.511908665;0.494286488;3.058769966;0.002222477;0.005458436
gene2741;SAOUHSC_02815;ABD31817.1;3921254;conserved hypothetical protein;23304;24955;4778;9737;10558;7791;12268.69702;-1.073896803;0.262537704;-4.090447913;4.31E-05;0.000152585
gene2742;SAOUHSC_02816;ABD31818.1;3921255;conserved hypothetical protein;1535;2615;79;690;503;424;703.1312133;-1.114034424;0.514835151;-2.163866281;0.030474613;0.055364238
gene2743;SAOUHSC_02817;ABD31819.1;3921256;hypothetical protein;0;0;0;1;0;0;0.116037191;0.48237915;4.080472857;0.118216483;0.90589613;0.931428715
gene2744;SAOUHSC_02818;ABD31820.1;3921257;conserved hypothetical protein;605;913;100;910;534;535;495.3717025;0.260913819;0.255471285;1.021303896;0.307110481;0.399930641
gene2745;SAOUHSC_02819;ABD31821.1;3921258;conserved hypothetical protein;83;184;15;169;123;135;96.75080653;0.638017007;0.362231116;1.761353397;0.078178608;0.125452593
gene2746;SAOUHSC_02820;ABD31822.1;3921259;conserved hypothetical protein;1072;1774;413;590;329;444;761.0565164;-1.599119113;0.377492522;-4.236161034;2.27E-05;8.60E-05
gene2747;SAOUHSC_02821;ABD31823.1;3921260;membrane spanning protein putative;946;1589;154;508;317;382;532.2814529;-1.133989812;0.273579597;-4.145008706;3.40E-05;0.000122489
gene2748;SAOUHSC_02822;ABD31824.1;3921261;conserved hypothetical protein;6886;9614;1303;4005;3154;1829;3824.976307;-1.079507505;0.284520571;-3.794128143;0.000148163;0.000470818
gene2749;SAOUHSC_A02680;ABD32077.1;NA;conserved hypothetical protein;503;984;91;490;407;260;372.7493046;-0.430099809;0.323786661;-1.328343199;0.184064755;0.259454492
gene275;SAOUHSC_00292;ABD29461.1;3918973;conserved hypothetical protein;561;1286;232;493;371;302;505.2192627;-1.090331691;0.375815634;-2.901240908;0.00371688;0.008574523
gene2750;SAOUHSC_02823;ABD31825.1;3921262;conserved hypothetical protein;3381;4498;311;1440;1140;944;1519.060368;-1.08322378;0.33525862;-3.231009483;0.001233538;0.003214249
gene2751;SAOUHSC_02824;ABD31826.1;3921263;conserved hypothetical protein;421;574;349;674;432;395;545.5477439;-0.714180125;0.601689693;-1.186957552;0.235244364;0.320213224
gene2752;SAOUHSC_02825;ABD31827.1;3921264;conserved hypothetical protein;263;413;188;389;294;294;333.0187395;-0.518256652;0.541003837;-0.957953746;0.338086083;0.431998791
gene2753;SAOUHSC_02826;ABD31828.1;3921265;conserved hypothetical protein;808;1135;61;1415;991;804;683.5550473;0.843414686;0.394121143;2.13998843;0.032355702;0.058355438
gene2754;SAOUHSC_02827;ABD31829.1;3921266;conserved hypothetical protein;1814;1452;295;893;647;502;829.2600541;-0.966240864;0.283778923;-3.404907077;0.000661866;0.001842182
gene2755;SAOUHSC_02828;ABD31830.1;3921267;conserved hypothetical protein;1262;1842;394;6347;4941;5583;2951.762888;2.012615352;0.3085232;6.523384154;6.87E-11;6.69E-10
gene2756;SAOUHSC_02829;ABD31831.1;3921268;NAD(P)H-flavin oxidoreductase putative;1111;836;112;2846;2373;1834;1261.957374;1.772348045;0.308785329;5.739741741;9.48E-09;6.76E-08
gene2757;SAOUHSC_02830;ABD31832.1;3921269;D-lactate dehydrogenase putative;2064;831;85;17375;8978;15157;6142.470838;3.929958378;0.551605774;7.124578026;1.04E-12;1.30E-11
gene2758;SAOUHSC_02831;ABD31833.1;3921270;conserved hypothetical protein;376;405;62;815;584;643;408.378625;1.196516505;0.222939644;5.366997468;8.01E-08;4.99E-07
gene2759;SAOUHSC_02832;ABD31834.1;3921271;conserved hypothetical protein;48;79;5;103;33;138;55.23154979;1.17566183;0.60348261;1.948128763;0.051399558;0.086808142
gene276;SAOUHSC_00293;ABD29462.1;3918974;conserved hypothetical protein;775;1225;150;986;600;546;599.1098658;-0.081992369;0.25361629;-0.323292991;0.746473361;0.804708872
gene2760;SAOUHSC_02833;ABD31835.1;3921272;conserved hypothetical protein;220;318;17;585;293;490;256.8101054;1.45289367;0.421290044;3.448677917;0.000563338;0.001600512
gene2761;SAOUHSC_02834;ABD31836.1;3921273;sortase putative;3931;6114;360;3178;1957;2179;2289.564879;-0.349305853;0.369425768;-0.945537326;0.344384624;0.43840364
gene2762;SAOUHSC_02836;ABD31837.1;3921274;conserved hypothetical protein;1651;2003;301;1002;706;687;917.3587531;-0.821219792;0.191241222;-4.294156799;1.75E-05;6.83E-05
gene2763;SAOUHSC_02837;ABD31838.1;3921275;conserved hypothetical protein;1070;2074;124;296;202;235;507.2294707;-1.999482262;0.371834223;-5.377348665;7.56E-08;4.73E-07
gene2764;SAOUHSC_02838;ABD31839.1;3921276;conserved hypothetical protein;40;30;5;95;47;61;38.63984853;1.336953384;0.437414956;3.056487587;0.002239468;0.005485392
gene2765;SAOUHSC_02839;ABD31840.1;3921277;L-serine dehydratase iron-sulfur-dependent alpha subunit;1514;2068;756;5697;5235;4303;3013.859068;1.272009798;0.452872843;2.808757068;0.004973316;0.011125914
gene2766;SAOUHSC_02840;ABD31841.1;3921278;L-serine dehydratase iron-sulfur-dependent beta subunit;646;770;104;2564;2424;2083;1210.443346;2.177228471;0.211886926;10.27542621;9.09E-25;3.95E-23
gene2767;SAOUHSC_02841;ABD31842.1;3921279;conserved hypothetical protein;1522;1639;190;4896;4449;3552;2260.778215;1.956527647;0.238819534;8.192494193;2.56E-16;4.76E-15
gene2768;SAOUHSC_02842;ABD31843.1;3921280;conserved hypothetical protein;207;120;19;276;155;183;132.674525;0.779338153;0.398379964;1.956268446;0.050433539;0.085421109
gene2769;SAOUHSC_02843;ABD31844.1;3921281;conserved hypothetical protein;1976;3650;242;587;436;422;940.7030993;-1.889170814;0.337302817;-5.600815401;2.13E-08;1.46E-07
gene277;SAOUHSC_00294;ABD29463.1;3918975;conserved hypothetical protein;1785;1299;228;3794;3819;2495;1895.015726;1.536274996;0.312881974;4.910078316;9.10E-07;4.71E-06
gene2770;SAOUHSC_02844;ABD31845.1;3921282;conserved hypothetical protein;6297;11159;2911;3597;3073;1638;4902.073159;-1.723705399;0.439673348;-3.920422755;8.84E-05;0.00029138
gene2771;SAOUHSC_02845;ABD31846.1;3921519;conserved hypothetical protein;1289;1726;301;822;638;317;759.2141603;-1.096322944;0.345106963;-3.176762751;0.001489288;0.003815255
gene2772;SAOUHSC_02846;ABD31847.1;3921520;conserved hypothetical protein;1798;2737;302;1055;747;425;975.5810964;-1.158151933;0.319027355;-3.630259019;0.000283137;0.000847552
gene2773;SAOUHSC_02848;ABD31848.1;3921521;PTS system glucose-specific IIABC component;61791;61621;13901;14402;8002;9129;26778.52299;-2.378186827;0.289838481;-8.205214225;2.30E-16;4.31E-15
gene2774;SAOUHSC_02849;ABD31849.1;3921522;pyruvate oxidase putative;65546;110351;27808;17872;24819;11820;44611.14919;-2.266420351;0.446173378;-5.079685306;3.78E-07;2.12E-06
gene2775;SAOUHSC_02850;ABD31850.1;3921523;conserved hypothetical protein;14905;32423;13602;4226;6252;3103;15944.78916;-2.867292778;0.605241793;-4.73743355;2.16E-06;1.02E-05
gene2776;SAOUHSC_02851;ABD31851.1;3921524;conserved hypothetical protein;59;55;3;159;90;69;57.02719932;1.477282835;0.46193031;3.198064302;0.001383534;0.00355766
